200,0.199,1.7194271,17.14268,82.45234,0.0041025498,0.043855676,0.2716669
201,0.2,1.7366109,17.225017,82.375618,0.0041465421,0.044128517,0.27245019
202,0.201,1.753877,17.307277,82.298239,0.0041908076,0.044402149,0.27323797
203,0.202,1.7712254,17.389458,82.220204,0.0042353472,0.044676576,0.27403024
204,0.203,1.7886559,17.47156,82.141513,0.0042801616,0.044951801,0.27482704
205,0.204,1.8061684,17.553583,82.062167,0.0043252516,0.04522783,0.27562838
206,0.205,1.8237629,17.635525,81.982167,0.004370618,0.045504667,0.27643427
207,0.206,1.8414394,17.717386,81.901512,0.0044162617,0.045782317,0.27724474
208,0.207,1.8591976,17.799165,81.820205,0.0044621835,0.046060785,0.2780598
209,0.208,1.8770376,17.880863,81.738246,0.0045083841,0.046340074,0.27887948
210,0.209,1.8949593,17.962477,81.655635,0.0045548644,0.04662019,0.2797038
211,0.21,1.9129625,18.044008,81.572374,0.0046016253,0.046901137,0.28053277
212,0.211,1.9310472,18.125454,81.488463,0.0046486676,0.04718292,0.28136642
213,0.212,1.9492133,18.206816,81.403905,0.004695992,0.047465544,0.28220477
214,0.213,1.9674607,18.288092,81.318698,0.0047435995,0.047749014,0.28304783
215,0.214,1.9857894,18.369282,81.232845,0.0047914909,0.048033333,0.28389563
216,0.215,2.0041992,18.450385,81.146347,0.004839667,0.048318508,0.28474818
217,0.216,2.0226901,18.531401,81.059205,0.0048881287,0.048604542,0.28560552
218,0.217,2.0412619,18.612328,80.971421,0.0049368769,0.048891441,0.28646766
219,0.218,2.0599147,18.693167,80.882994,0.0049859125,0.049179209,0.28733462
220,0.219,2.0786482,18.773916,80.793927,0.0050352362,0.049467851,0.28820643
221,0.22,2.0974624,18.854576,80.704221,0.0050848491,0.049757372,0.2890831
222,0.221,2.1163572,18.935144,80.613878,0.0051347519,0.050047778,0.28996466
223,0.222,2.1353326,19.015622,80.522898,0.0051849455,0.050339072,0.29085113
224,0.223,2.1543884,19.096007,80.431283,0.0052354309,0.050631261,0.29174253
225,0.224,2.1735245,19.1763,80.339035,0.0052862089,0.050924348,0.29263889
226,0.225,2.1927409,19.2565,80.246156,0.0053372805,0.051218338,0.29354023
227,0.226,2.2120374,19.336606,80.152646,0.0053886465,0.051513238,0.29444658
228,0.227,2.231414,19.416617,80.058507,0.0054403079,0.051809052,0.29535794
229,0.228,2.2508706,19.496534,79.963742,0.0054922655,0.052105784,0.29627436
230,0.229,2.270407,19.576354,79.868351,0.0055445204,0.052403441,0.29719585
231,0.23,2.2900232,19.656079,79.772337,0.0055970733,0.052702027,0.29812244
232,0.231,2.3097191,19.735706,79.675701,0.0056499254,0.053001547,0.29905414
233,0.232,2.3294945,19.815236,79.578445,0.0057030774,0.053302006,0.299991
234,0.233,2.3493494,19.894667,79.480571,0.0057565303,0.05360341,0.30093302
235,0.234,2.3692837,19.974,79.38208,0.0058102851,0.053905764,0.30188024
236,0.235,2.3892973,20.053234,79.282976,0.0058643428,0.054209073,0.30283268
